text1,text2,label
get_pdsch_to_harq_feedback,invalid,0
n_slots_frame,bouquet,0
previous,presents,0
pointer,structure,1
resource_type,resourcetype,1
bool,ret,1
n2,some,0
for,int,1
pucch,gene,0
the,line,0
uint16_t,impact,0
cfg,sizeof,1
under,ray,0
const,antenna,1
occupied,following,1
of,prompt,0
ch,gnome,0
log_e,sharing,0
handle_nr_uci_pucch_2_3_4,condos,0
int,k1,1
we,tdd,1
value,scc,1
include,message,1
prach,blogs,0
const,limiting,0
resourcetype,dictionary,0
as,and,1
for,int,1
license,notice,1
dl_grid_size,rare,0
index,returning,1
frame_structure_t,frame_structure,1
two,different,1
for,in,1
rnti,permit,0
tl,concerns,0
initial,moral,0
set,not,1
const,convention,0
tpc1,rssi,1
const,third,0
for,remix,0
test_pucch0_vrb_occupation,pucch,1
no,ana,0
openairinterface,licenses,1
case,nr_csi_reportconfig__reportquantity_pr_ssb_index_rsrp,1
const,bizarre,0
const,int,1
for,int,1
copyright,ownership,1
frame,slot,1
slot,mismatch,1
max,is,1
feedback_dl_harq,accuracy,0
ul_bwp,herbs,0
reported,stakeholders,0
csi,resources,1
csi_measconfig,paso,0
srs_resource,resourcetype,1
get_ul_slots_per_frame,fs,1
nrmac,is,1
carrier_config,list,1
frame_t,deck,0
sfn_sf,brad,0
bits,beginning,0
ack,phrase,0
nrriv2prboffset,rebate,0
cri,remedy,0
cri,beverly,0
gnb_mac_inst,way,0
frame_structure,same,0
cfg,ebook,0
resource_indicator,idx,1
returns,wrapping,0
get_k1_k2,stat,0
could,geological,0
int,cached,0
sl_to_bitmap,nrofsymbols,1
index_list,hundred,0
i1_2,in,1
complex,jimmy,0
mat_i,roland,0
harq,is_waiting,1
nrmac,gratis,0
to,sticker,0
store,structures,1
this,function,1
parameter,announcement,0
ul,engineering,0
slots,difference,0
openairinterface,org,1
int,prach_configurationindex,1
index,rugby,0
can,full,1
stored,rap,0
log_d,full,1
mat_imag128,simde_mm_setr_epi32,1
nr_beam_alloc_t,possible,0
the,depend,1
among,ideas,0
gnb_mac_inst,priorities,0
const,auctions,0
the,ue,1
uplinkconfigcommon,lives,0
for,col,1
mac,minrxtxtime,1
nr_servingcellconfigcommon_t,servingcellconfigcommon,1
test,csi,1
if,combination,0
if,fs,1
structure,whose,0
sched_slot,conceptual,0
harq,exercise,0
when,input,0
include,common,1
const,n_slots_frame,1
int,row,1
csi_meas_bitlen,cri_bitlen,1
const,lined,0
csi,on,1
with,tub,0
to,for,1
bool,get_measured_rsrp,1
mat_imag128,vista,0
evaluate_ri_report,csi_report,1
value,yesterday,0
the,dish,0
for,tar,0
of,full,1
index,for,1
vrb,because,1
li,districts,0
num_prgs,breaks,0
minfbtime,minrxtxtime,1
nr_frequencyinfoul,frequencyinfoul,1
list,configuration,1
n2,insider,0
of,pharmacies,0
antenna,port,1
inactive,studies,0
in,period,1
value,meetup,0
beam_id,lobby,0
returns,an,1
on,ie,1
nrmac,index,1
todo,multiple,1
bwp_start,cal,0
file,under,1
assertfatal,not,1
than,mirrors,0
format,wishing,0
csi_meas_bitlen,ri,1
scc,choice,1
cyclic,magnificent,0
work,for,1
frame,aaa,0
if,the,1
pmi_bitlen,payload,1
pucch_config,array,1
index,article,0
csi_report,wb_cqi_1tb,1
license,teachers,0
creal,ll,1
get_frame_type,dna,0
nr_mac,knock,0
period,medal,0
except,the,1
is,wrapping,0
simde_mm_sub_epi32,vampire,0
scc,flickr,0
base00_idx,computed,0
skip_zero_padding,dangerous,0
nr_of_symb,consequence,0
ack,stock,0
curr_pucch,eos,0
active,be,1
log_d,promoted,0
ports,legally,0
pucch_frame,slot,1
scheduling,rx,1
oai,catholic,0
assertfatal,remained,0
free,anytime,0
frame_structure,edmonton,0
get_mcs_from_cqi,merge,0
couldn,uci,1
uint16_t,key,0
of,one,1
checking,gasoline,0
int,linked,0
if,quantities,0
active,developers,0
skip,lounge,0
frame,cycle,0
ssb_table,problem,0
the,rfc,0
if,might,0
mat,factor,0
first_ul_slot_period,period,1
pdus,so,1
number,on,1
wrt,zdnet,0
x1,bits,1
ul_ack,already,1
this,passed,1
pucch_index,get_pucch_index,1
llc,companies,0
spec,periodic,1
scc,ntn_config_r17,1
nr_mac,ue,1
todo,sub,1
tdd,using,1
format3,nrofsymbols,1
payload,cumul_bits,1
in,subjective,0
instance,different,1
if,catalyst,0
scc,lowest,0
matrix_rank_128bits,col,1
if,rainbow,0
slots_frame,ul_tti_req_ahead_size,1
tdd,victor,0
nr_mac,don,0
cqi_idx,csi_report,1
we,processing,1
pid,but,1
base20_idx,authority,0
vrb_map_ul,kenneth,0
uint8_t,kde,0
phy,an,1
set,perfectly,0
nrmac,current,0
pi,formula,0
rsrp_report,mechanics,0
frame,current,1
stats,simpson,0
ul_slot_idx_in_period,posters,0
int,speaker,0
for,bitmap,1
creal,unsubscribe,0
number,pucch_resource,1
nrmac,idx,1
for,report,1
srs,thesis,0
antenna,peace,0
sched_ctrl,nr_get_tpc,1
section,rs,1
pucch,directly,0
beamforming,retrieved,0
pmiq,j_col,1
todo,tsunami,0
cc_id,disney,0
mat_real128,specified,0
rsrp_report,coordinator,0
can,pucch,1
srs_pdu,seattle,0
int,cumul_bits,1
passed,function,1
const,false,0
const,accessed,0
csi,and,1
received,course,0
nr_srs_resource_t,srs_resource,1
populate,ul,1
slots,count,1
cri,each,1
resource_id,wires,0
int,dating,0
pdus_list,n_pdus,1
of,required,1
api,retailers,0
assume,cyclic,1
uint16_t,antenna,1
simde__m128,glow,0
cfg,stakeholders,0
cfg,tl,1
obtain,driven,0
pucch_config,format4,1
case,nr_srs_resource__transmissioncomb_pr_n4,1
rx,summary,0
const,nancy,0
frequencyinfoul,absolutefrequencypointa,1
the,extending,0
indexed,interior,0
this,to,1
int,pucch_slot,1
csi,poll,0
const,society,0
the,marking,0
li_bitlen,nelson,0
agreements,union,0
beam_id,tag,1
mat_real128,simde_mm_setr_epi32,1
num_prgs,tx,1
period_cfg,slot_type,1
handle_dl_harq,harq_round_max,1
pucchres,memphis,0
carrier_config,vietnam,0
instance,ide,0
warranties,bound,0
srs_resourceidlist,arrivals,0
n_pdus,suit,0
generation,of,1
get_long_prach_dur,ssbsubcarrierspacing,1
cfg,tl,1
uint8_t,nb_preambles,1
for,pentium,0
tx,preferred,0
set,missed,0
ssb_mask_list,nfapi_nr_config_ssb_mask_tag,1
functions,the,1
srs_resource,contracting,0
cfg,elizabeth,0
mat,logo,0
pickandreverse_bits,stored,0
const,slot,1
const,num_prgs,1
the,jenny,0
csi_report,solution,0
work,resolved,0
n2,weekends,0
rach_configcommon,navigation,0
nr_csi_measconfig_t,hundred,0
if,innovative,0
to,clubs,0
already,returned,0
gives,of,1
structures,harley,0
reported,celebs,0
alliance,openings,0
list,how,0
float,mat_k,1
on,sets,1
return,ul_period_start,1
sfn,graduate,0
for,arts,0
ue,at,1
that,hero,0
uint16_t,reforms,0
pi,num_prgs,1
cfg,value,1
conditions,any,1
pickandreverse_bits,start_bit,1
brief,get,1
ulprbbl,for,1
int,lanes,0
as,table,1
the,upgrading,0
number,authentic,0
this,layer,0
if,sum_matrix_i,1
information,about,1
frame_t,penalty,0
choice,nrofprbs,1
ul_failure,head,0
configured,analyses,0
harq,restrictions,0
nrmac,muslims,0
sched_frame,n_slots_frame,1
log_e,not,1
more,windsor,0
nr_csi_reportconfig_t,details,0
n_ul_slots_frame,the,1
list,array,1
nrmac,rnti,1
value,frequencyinfoul,1
will,physician,0
to,fail,0
only,lafayette,0
simde_mm_setr_epi32,pi11,1
because,val,0
tl,nfapi_nr_config_phy_cell_id_tag,1
const,corrections,0
offset,bitmap,1
carrier_config,cherry,0
periodic,gender,0
sched_ctrl,goto,0
cfg,nfapi_nr_config_dl_k0_tag,1
or,ssbri,1
mutex,protected,1
num_antenna_ports,max,1
bitmap,comment,0
layer,avenue,0
resourcelist,examination,0
cfg,ssb_period,1
o1,faith,0
undefined,ongoing,0
implemented,for,1
pucch_config,ears,0
symb,sl_to_bitmap,1
num_gnb_antenna_elements,rx,1
setting,and,1
n_slots_frame,departure,0
rach_configcommon,riders,0
else,col,1
may,file,1
csi,in,1
payload,ri_restriction,1
connected_ue_list,ue,1
the,legislation,0
csi,and,1
i1_1,ues,1
if,acer,0
vertical,vector,1
vrb,workers,0
ul,frame,1
contributor,notice,1
software,valentine,0
csi,available,1
precoding,pmi,1
indicator,for,1
pmiq,comprehensive,0
indicator,flashers,0
log_e,sr,1
nrmac,define,0
ssb_table,hunting,0
within,tdd,1
const,tx,1
if,surgery,0
log_d,slots,1
nr_sched_unlock,nrmac,1
is,currently,1
slot,annex,0
ul_slot,message,0
t_srs,viewer,0
int,uint,1
ssb_config,update,0
for,mm,1
slot,wealth,0
are,have,1
is_ul_slot,fs,1
fs,likewise,0
mixed,ul,1
int,providence,0
uint16_t,base00_idx,1
pucch_config,sr_resource_id,1
value,theme,0
srs_resourcesettoaddmodlist,livestock,0
rs,establishing,0
fs,frame,1
vs,not,1
base22_idx,aluminum,0
pucchresset,mpg,0
ul_tti_req_ahead,broadway,0
ssb_table,ssb_positionsinburst,1
if,breach,0
harq,blogger,0
the,april,0
bwp_size,forecast,0
return,tracking,0
ul,period,1
we,directory,0
the,meeting,0
ri_bitlen,injuries,0
num_gnb_antenna_elements,asset,0
int,diversity,0
with,exception,0
list,pucch,1
int,garage,0
phy,allocation,1
cfg,versus,0
mat_kj_128,king,0
mult_128,simde_mm_cvtepi32_ps,1
and,reported,1
structures,slot,1
beam_allocation_procedure,sched_slot,1
dig_bf_interface_list,cayman,0
antenna,tx,1
software,pope,0
for,incurred,0
null,services,0
rnti,quizzes,0
pucch,set,1
frame,empirical,0
static,hours,0
active,it,1
frequencyinfodl,pull,0
idx,allocate,1
harq,past,1
ie,authentic,0
assertfatal,surprising,0
with,applicants,0
num_antenna_ports,money,0
value,thereby,0
ue_iterator,fotos,0
should,physician,0
update,in,1
static,gnb_mac_inst,1
not,load,0
common_channels,aerospace,0
if,refrigerator,0
pucch,perform,0
ll,n1,1
ul_ack,aluminium,0
this,protected,1
cfg,diff,0
cfg,transport,0
base02_idx,base12_idx,1
sched_slot,not,1
needed,to,1
scheduling,algeria,0
base01_idx,base31_idx,1
cri,rs,1
this,the,1
if,investigators,0
correspond,to,1
sr_resource_id,schedulingrequestresourcetoaddmodlist,1
sum_matrix,mat_real128,1
tx,seriously,0
sched_ctrl,csi_report,1
reporting,slot,1
cri_ri_li_pmi_cqi_report,said,0
csi_measconfig,snow,0
pmiq,herald,0
rach_configcommon,prach_rootsequenceindex,1
beam_id,controller,0
nb_preambles,bowling,0
reporting,one,1
brief,first,1
section,brain,0
num_gnb_antenna_elements,sessions,0
mult_128,mat_k,1
if,qty,0
harq,slot,1
int,pokemon,0
undefined,getting,0
uint16_t,o_csi,1
already,tion,0
layer,brazilian,0
frequencyinfoul,subcarrierspacing,1
section,affiliate,0
frame,slot,1
will,resourceconfig,1
assertfatal,rrp,0
base11_idx,toshiba,0
to,one,1
frame,n_slots_frame,1
with,hardware,0
the,solutions,0
csi,democratic,0
if,cancellation,0
assertfatal,griffin,0
cumul_bits,csi_report,1
const,brilliant,0
the,on,1
periodic,sacred,0
const,num_prgs,1
required,update,1
srs_resourcesettoaddmodlist,list,1
cfg,ssb_mask,1
value,ssb_positionsinburst,1
n2,nn2,1
license,scientists,0
prach_config,attractive,0
max_l,observations,0
log_d,retrieve,0
cri,sri,0
ue,what,0
int,pairs,0
ue,pid,1
nr_servingcellconfigcommon_t,mac,1
occasion,occupied,1
frame,moisture,0
beam_info,n_slots_frame,1
int,accepts,0
uint16_t,num_prgs,1
get_pucch_index,frame_structure,1
nr_servingcellconfigcommon_t,annually,0
value,buf,1
frame,pucch_index,1
parameter,potter,0
section,for,1
const,servingcellconfigcommon,1
int,n_slots_frame,1
priu64,corrected,0
frame,ul_slot,1
see,and,1
frequencyinfoul,scs_specificcarrierlist,1
res_code,fill,0
uint16_t,cartridge,0
ri_bitlen,bored,0
but,is,1
cqi,report,1
prach_config,skip,0
ul,with,1
cfg,beam_id,1
resourcetoaddmodlist,secretariat,0
int,srs_resourcesettoaddmodlist,1
already,pucch,1
srs_pdu,resourcetype,1
cfg,temporary,1
v_lm,llc,1
ssb_mask_list,cart,0
common_channels,mib_pdu,1
vrb,currently,0
already,stan,0
sched_ctrl,specialized,0
nr_sched_lock,fbi,0
full,travis,0
vrb,csi,1
num_prgs,tx,1
for,withdrawal,0
from,outlined,0
frame,election,0
index,mats,0
cfg,num_pdsch_antenna_ports,1
slot,reservation,0
const,cookie,0
skip_zero_padding,r_index,1
evaluate_cqi_report,cumul_bits,1
ssb_mask,value,1
float,mat_k,1
int,bytes,0
return,confusion,0
be,case,1
list,inappropriate,0
by,single,1
period,issn,0
int,overview,0
planner,array,1
unless,requests,0
prach_config,associate,0
cfg,bch_payload,1
for,pucch,1
resource,ie,1
configuration,llp,0
sr_confidence_level,ul_cqi,1
sr_period,sr_offset,1
nr_ue_sched_ctrl_t,ue_sched_ctrl,1
sched_ctrl,rear,0
single,or,1
ssb_table,under,0
without,whether,0
harq,unity,0
evaluate_ri_report,csi_report,1
pucch,resource,1
double,joyce,0
next,studied,0
missed,mark,1
payload,sched_ctrl,1
nr_sched_pucch_t,cia,0
nrmac,common_channels,1
inactive,sept,0
int,officials,0
schedule,catherine,0
ssbri,assessing,0
or,of,1
up,scotia,0
prach_fd_occasion,prach_zero_corr_conf,1
type,slot,1
n2,k2,1
nrmac,stationery,0
rs,count,1
of,jeep,0
float,mat_i,1
the,slot,1
find_ra_ue,nrmac,1
include,assertions,1
different,anniversary,0
pucch,screens,0
finish_nr_dl_harq,turns,0
if,transm_interrupt,1
bit,advisors,0
at,is,1
the,back,0
index,bras,0
res_code,n1,1
csi,jewellery,0
num,jpg,0
cfg,posters,0
function,protected,1
include,worship,0
pucch,pucch_resource,1
csirep,array,1
base02_idx,relax,0
void,variance,0
for,greatly,0
with,actress,0
evaluate_rsrp_report,plumbing,0
int,checks,0
for,warned,0
uint32_t,todd,0
const,nr_pucch_csi_resource_t,1
the,significant,0
we,multiple,1
sum_matrix,partnership,0
int,wednesday,0
evaluate_cqi_report,csi_report,1
about,independent,0
frame_type,tdd,1
log_d,jvc,0
csi_meas_bitlen,volumes,0
get_long_prach_dur,hometown,0
navid,swift,0
array,belkin,0
slot,period,1
also,ul,1
periodic,and,1
tl,mailto,0
if,tdd_nr_uplink_slot,1
single,setting,1
rs,srs_resourcesettoaddmodlist,1
base21_idx,tx,1
find,pucch,1
false,number,1
might,moments,0
reportconfigtype,array,1
curr_pucch,eastern,0
always,so,1
pucch_frame,logical,0
csi,ssb,1
dl_grid_size,array,1
nrmac,ssb_offset_point_a,1
will,elevation,0
agreements,notice,1
fs,frame_type,1
the,x2,1
of,gulf,0
carrier_config,dl_grid_size,1
rx,endless,0
li_bitlen,sponsor,0
pucch_slot,protected,0
mat_real128,simde_mm_setr_epi32,1
curr_pucch,timing,1
frequency_range_t,frequency_range,1
n_pdus,italian,0
frame,previous,1
resources,indexed,1
nr_ue_harq_t,harq_pid,1
the,sherman,0
the,an,1
with,domain,1
csi_report,true,1
ie,rsrp,1
so,integrate,0
nrmac,failed,0
mat,proven,0
len,format2,1
slot,frame_structure,1
csi,resource_id,1
the,truth,0
check,the,1
uint16_t,base10_idx,1
is,configured,1
on,explore,0
pucch_slot,christine,0
the,set,1
static,pickandreverse_bits,1
slot,mtv,0
assertfatal,free,1
rsrp,set,1
openairinterface,detection,0
licensed,removal,0
sched_ctrl,reportquantity_type_r16,1
test,basement,0
ul_ack,following,1
if,idx,1
the,ue,1
handle,report,1
expected,hazardous,0
prach_fd_occasion,votes,0
sched_ctrl,hammer,0
applicable,or,1
frame,nr_sched_pucch_t,1
cfg,positioning,0
o1,o2,1
n2,powell,0
can,identify,1
pucchresset,o_uci,1
pi,out,0
ssb_mask_list,anytime,0
srs_pdu,srs_resource,1
nr_mac,rnti,1
n2,n1,1
weights,pmi_pdu,1
prach_config,restricted_set_config,1
also,skype,0
ul,rounds,0
log_d,analyzed,0
include,symbols,1
if,stereo,0
int,karma,0
precoding_matrix_size,n1,1
const,cio,0
todo,computation,1
can,csi,1
get_mcs_from_cqi,outputs,0
csi_measconfig,discovery,0
with,enabled,1
choice,bath,0
rx,tx,1
n2,is,1
nrmac,frame_structure,1
gives,never,0
author,wei,1
ue,freight,0
pi00,queen,0
resource,set,1
specific,occurred,0
see,proof,0
measurements,and,1
temporarily,telecommunications,0
we,presently,0
nr_of_symb,format0,1
n_set,eminem,0
slot,ntn_gnb_koffset,1
required,parcel,0
evaluate_rsrp_report,cumul_bits,1
log_i,nr_mac,1
ue,dumb,0
limits,rsrp,1
rs,and,1
int,update,0
pucch,issued,0
ul_ack,zoo,0
dl,experts,0
or,csi,1
can,by,1
mat,sydney,0
tpc,satin,0
if,ri_index,1
csi,max_fb_time,1
matrix,point,1
prbs,central,0
srs_pdu,srs_resource_set,1
base31_idx,mate,0
performed,procedures,1
be,registry,0
feedback,in,1
license,for,1
const,n_ul_slots_period,1
nr_get_tpc,pucch_target_snrx10,1
resourcelist,robertson,0
pucch_config,knew,0
whether,solving,0
sched_frame,n_slots_frame,1
nrmac,pillow,0
nr_mac,dl,1
in,wallet,0
carrier_config,lee,0
openairinterface,long,0
value,scc,1
or,bass,0
the,priority,0
timing,clouds,0
sched_ctrl,print_report,1
of,to,1
are,humans,0
void,gnb_mac_inst,1
through,lighter,0
according,kelkoo,0
carrier_config,novelty,0
you,the,1
log_d,type_r16,1
sched_frame,sox,0
the,rubber,0
get,of,1
vrb_map_ul,bwp_start,1
const,attempted,0
static,evaluate_ri_report,1
already,given,1
to,shall,1
carrier_config,protocol,0
return,passed,1
nr_ue_ul_bwp_t,wool,0
const,christina,0
uint16_t,area,0
cfg,tag,1
also,genre,0
brief,ue,1
nn,ignored,0
uint16_t,index,1
slot,only,1
expected,is,1
number,photographers,0
int,startingprb,1
resources,ue,1
else,row,1
report,symptoms,0
pucchres,contractor,0
void,nr_schedule_pucch,1
ssb_mask,terry,0
max_fb_time,slots,1
nr_dci_format_t,dci_format,1
skip,markers,0
prach_config,prach_sequence_length,1
slot_t,billy,0
slot,request,1
of,the,1
nn,n2,1
wei,inn,0
the,gradually,0
index,screw,0
frame_type,fdd,1
beamforming,m_srs,1
rssi_threshold,nrmac,1
pucch,greeting,0
of,scheduled,1
frame_t,slot,1
pi,base30_idx,1
bool,inspection,0
value,array,1
srs_pdu,integrating,0
to,analytical,0
for,like,0
the,payday,0
structure,bitmap,1
public,asset,0
over,received,1
slot,in,1
slot,about,0
ssb_mask,swim,0
weights,construction,0
indicator,dai,1
slot,for,1
if,ltd,0
allocate,srs,1
format3,mar,0
of,unlike,0
curr_pucch,timing_indicator,1
generation,logged,0
of,delivery,0
period_cfg,tdd_slot_bitmap,1
of,darwin,0
ssb_offset_point_a,torture,0
evaluate_li_report,uint8_t,1
occupation,accepted,0
beam_info,n_slots_frame,1
by,agreed,1
permissions,saw,0
int,n_slots_frame,1
srs_parameters_v4,finals,0
if,lucas,0
number,moisture,0
nr_srs_ri_computation,function,1
ssb_table,skiing,0
phy,collections,0
period,fresh,0
ssb_period,casino,0
sched_ctrl,enjoy,0
ack,participants,0
sched_ctrl,csi_report,1
mm,i_1_2,1
the,blackberry,0
or,comb_size,1
convert,depression,0
for,jose,0
ue,nrmac,1
csi,the,1
for,num_prgs,1
const,profile,0
vrb,mothers,0
ret,copyrights,0
slot,judy,0
csi_report,uint16_t,1
the,in,1
csi,sched_slot,1
function,mutex,1
base01_idx,execute,0
http,manhattan,0
int,n1,1
if,terminal,0
slots,desire,0
distributed,forms,0
log_d,dl,1
uint32_t,choice,1
nrofreportedrs,environments,0
mac,wire,0
phy_cell_id,tag,1
which,moving,0
occasion,move,1
ul_ack,already,1
get_k1_k2,tournaments,0
int,perhaps,0
case,nr_pucch_resource__format_pr_format4,1
nn,i_2,1
csi_report,csi_meas_bitlen,1
offset,frame,1
brief,cheat,0
allowed,xanax,0
if,will,1
rs,lyrics,0
spec,static,0
ue,acknack,1
carrier_config,uplink_frequency,1
ssb_table,harrison,0
parse,store,1
li_bitlen,purple,0
log_d,sfn,1
num_antenna_ports,ringtone,0
nb_symbols,format,1
csi_report,customer,0
the,disco,0
nr_ue_ul_bwp_t,current_ul_bwp,1
the,helps,0
n1,o1,1
advance,of,1
pucch,ul_slot,1
gnb,soft,0
bool,senate,0
int,i_1_1,1
higher,to,1
choice,present,1
license,citizenship,0
or,for,1
bit,acknack,1
mat_i,flavor,0
whether,idea,0
of,special,0
param,symbols,1
log_d,csi,1
the,inline,0
nrmac,discrete,0
frame_structure,numb_slots_frame,1
in,modeling,0
are,number,1
slot,of,1
for,i_rows,1
scc,genericparameters,1
int,develop,0
rsrp,curr_payload,1
is,it,1
sched_slot,n_slots_frame,1
not,words,0
spec,we,1
the,uci,1
unless,applicable,1
before,fuji,0
feedbacks,mark,1
filter,gen,0
assume,maintained,0
mask,format2,1
log_d,rs,1
with,databases,0
index,structure,1
rsrp,grid,0
const,int,1
obtain,license,1
for,transfers,0
int,friendly,0
int,tight,0
rs,earrings,0
int,workshop,0
nr_ues_t,nrmac,1
often,explaining,0
two,rs,1
ulprbbl,duty,0
nack,stainless,0
void,county,0
by,ue,1
nikaein,convicted,0
scs_specificcarrierlist,list,1
persistent,contacting,0
if,slot_type,1
int,slot,1
undefined,lessons,0
resources,or,1
const,shift,0
beam_id,nfapi_nr_config_beam_id_tag,1
allocate,fighting,0
the,hispanic,0
the,in,1
not,update,1
idx,ul,1
returns,to,1
licensed,or,1
and,pucch_resource,1
determined,number,1
harq,or,1
mutex,williams,0
test,accessing,0
pusch_config,pensions,0
mat,num_antenna_ports,1
sinr_report,solve,0
rx,taxi,0
simultaneous_harqcsi,nitrogen,0
base00_idx,base10_idx,1
mac,common_channels,1
prach_config,pine,0
dl_k0,toe,0
advance,to,1
assume,always,1
you,context,0
ri,dos,0
frame,slot,1
ll,crm,0
o_uci,views,0
frame_t,director,0
persistent,nitrogen,0
uint8_t,respiratory,0
by,clearance,0
the,exotic,0
int,dispute,0
rx,tx,1
simde_mm_cvtps_epi32,prerequisite,0
cri_ri_li_pmi_cqi_report,buy,0
so,to,1
cfg,indonesia,0
pucch,packing,0
period,furniture,0
csi,door,0
set_pucch0_vrb_occupation,babes,0
int,raising,0
scc,initialuplinkbwp,1
rsrp_report_t,sinr_report,1
const,base32_idx,1
index,in,1
ue_iterator,cleanup,0
of,margin,0
http,www,1
not,gossip,0
sched_ctrl,tpc1,1
where,rides,0
csi,quarter,0
are,period,1
ue,lifestyle,0
under,conditions,0
to,proposed,0
previous,dressed,0
law,gary,0
theta_n,n2,1
elements,precoding,1
software,yields,0
simde_mm_setr_epi32,reserves,0
by,determine,0
mm,cimag,1
for,numb_slots_period,1
ssb_table,ssb_mask,1
and,properties,0
harq,nrmac,1
valid,bears,0
evaluate_cri_report,manual,0
nrmac,accomplished,0
be,single,1
nr_mac,ue,1
resources,available,1
uint16_t,premises,0
pucch,start_symb,1
pmi_pdu,collected,0
float,pills,0
param,immigrants,0
by,consumer,0
uint16_t,wide,0
instance,for,1
value,ss_pbch_blockpower,1
frame_start,chrysler,0
nr_mac,frame,1
in,csi,1
the,offensive,0
int,hewlett,0
functions,smith,0
report,ssbri,1
n2,v_lm,1
in,uci,1
int,shaw,0
nr_frequencyinfodl,neither,0
payload,cumul_bits,1
uint16_t,rx,1
sr_indication,ul_cqi,1
uint16_t,appeared,0
current,functional,0
ch,pi,1
ack,requesting,0
ssb_config,scc,1
choice,comboffset_n2,1
include,vendor_ext,1
frame_type,fdd,1
max_mimo_layers,reload,0
cri,myth,0
slots_frame,biblical,0
the,only,1
srs_resource_set,threshold,0
